Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.551436345982167,-0.7705544276935832,-0.9498989173407623,-0.117260471149836,1.209585822,0.562599964,-0.5575479989426687,-0.6146626896718465,0.797165422,0.99224326,0.97368237,0.908522076,0.006470739,0.002719416,0.825412362,0.998407091,5
-0.5512322043093071,-0.763694163276972,-0.9821546585969858,-0.06779785491775137,1.182176169,0.533345317,-0.556241166240711,-0.6143653193735369,0.765095515,0.991363539,0.969693612,0.919268955,0.006394571,0.002816836,0.845055412,0.99900437,5
-0.5510961098607339,-0.725531904872553,-0.9248579936570905,-0.15158218221182373,1.230139094,0.582380673,-0.555235910316128,-0.6141670848733443,0.768930621,0.990671541,0.947202068,0.900528648,0.00652729,0.002647907,0.810951845,0.997583568,5
-0.5509259918000173,-0.7531872002600855,-0.9319634926511206,-0.14719541554222432,1.225782165,0.578326174,-0.557648524535127,-0.6139193086099402,0.790816436,0.992727469,0.963628176,0.902878285,0.006509862,0.002668507,0.815189197,0.999244379,5
-0.5507898973514441,-0.7017282311228599,-0.9440698370428506,-0.12553405075361293,1.214420415,0.567406158,-0.5521866340115597,-0.613721099402503,0.780370072,0.988495267,0.933732954,0.906853623,0.006480973,0.002703764,0.822383493,0.998719303,5
-0.5506878265150141,-0.7659250299813556,-0.9689449694676796,-0.08893506839571884,1.193565512,0.545937634,-0.5564757259564469,-0.6135724488201143,0.768459454,0.99198084,0.971461011,0.915066522,0.006422544,0.002777778,0.837346739,0.999428189,5
-0.5506538029028709,-0.7269104780343434,-0.828816287140034,-0.3005370013386227,1.317498297,0.651073996,-0.5553364359085863,-0.6135229003121683,0.74662778,0.991100954,0.948338973,0.87085152,0.006748538,0.00239423,0.758382369,0.99916748,5
-0.550449661230011,-0.7545657734218758,-0.8701845900136442,-0.24054449093629884,1.280373837,0.624503643,-0.5572464221652939,-0.6132256227539618,0.755145929,0.992783672,0.964817918,0.883528883,0.006651165,0.002500118,0.780623287,0.999489634,5
-0.5503816140057244,-0.7571878568343346,-0.9636786510775203,-0.09262047608334344,1.196845384,0.549445112,-0.5557385382784195,-0.613126535855172,0.784510638,0.991635963,0.966439959,0.913434788,0.006433231,0.002762607,0.834363112,0.998603639,5
-0.550109425108578,-0.7465178868557495,-0.9359806817828569,-0.13519647705745813,1.220650083,0.573457092,-0.5545322311689199,-0.6127302135527684,0.776094276,0.990891749,0.960284518,0.904471644,0.006496279,0.002681787,0.818068955,0.998575937,5
-0.5500073542721481,-0.7365046020657201,-0.9580786698977981,-0.10317310056917577,1.202153401,0.555014617,-0.5545992482305587,-0.612581603438788,0.779668541,0.991025607,0.954445779,0.911724135,0.006444341,0.002746705,0.831240898,0.999279073,5
-0.5498372362114315,-0.7318053442270505,-0.821045155919841,-0.3054896796144957,1.322592426,0.654466701,-0.5550013506003919,-0.6123339350911408,0.77758806,0.99147964,0.951816836,0.868806256,0.006762224,0.002376627,0.75482431,0.998324916,5
-0.5497011417628583,-0.731609735873013,-0.88612491393458,-0.21006086691419348,1.264168223,0.611772236,-0.5551688932544891,-0.6121358118790723,0.765330678,0.99172043,0.951805478,0.888749496,0.006610124,0.00254394,0.789875667,0.998535718,5
-0.5494970000899985,-0.743751425848644,-0.9327564375161921,-0.13311343009297394,1.221475636,0.57424728,-0.5534934667135175,-0.611838647295174,0.775803705,0.990550336,0.959112345,0.903648845,0.006500608,0.002673822,0.816581234,0.997434082,5
-0.549224811192852,-0.7106237538898161,-0.8569018629466119,-0.2534237141665835,1.290233155,0.631895354,-0.5518850572341848,-0.6114424649460172,0.779232296,0.989490053,0.939989487,0.879870777,0.00667556,0.002467988,0.774172584,0.998863135,5
-0.5490546931321355,-0.7648538413759104,-1.0532700614972799,0.05658846974759143,1.120069441,0.450449738,-0.5535269752443369,-0.6111948724766361,0.777090044,0.990925931,0.972078313,0.944528467,0.006218163,0.003052826,0.892134024,0.999252058,5
-0.5488505514592756,-0.7179776965332845,-0.9669491216657672,-0.079656731151219,1.191917225,0.544155416,-0.5500420880391161,-0.610897783771004,0.771708683,0.988327577,0.944511346,0.915074591,0.006417788,0.002775819,0.837361508,0.998065604,5
-0.5487825042349891,-0.6905925269679947,-0.8275822080950713,-0.2964932693155862,1.316788714,0.65059687,-0.5502766477548521,-0.610798759261011,0.770462039,0.988566379,0.928909988,0.871130126,0.006741353,0.002394743,0.758867697,0.999268419,5
-0.5482721500528395,-0.7329976237183288,-0.8838767577066674,-0.2100235217159966,1.265157207,0.612570951,-0.5542641629223645,-0.6100561656468916,0.77540309,0.992129368,0.953703341,0.888552367,0.00660783,0.002540801,0.789525308,0.998873634,5
-0.5481020319921229,-0.74346267065935,-0.9119631259977701,-0.15689927583736443,1.237313394,0.588904432,-0.5523876851964763,-0.6098086659176142,0.730337301,0.990773275,0.960006867,0.897474898,0.006541693,0.002617937,0.805461193,0.996607923,5
-0.54765972503426,-0.7366210356097902,-0.905247916308855,-0.1765101330849557,1.245899902,0.596473597,-0.5524211937272957,-0.609165250256204,0.786296415,0.991148544,0.956299952,0.895497471,0.006554985,0.002600213,0.80191572,0.999106716,5
-0.5475576541978301,-0.681697004201038,-0.9089723208674869,-0.17062200021358842,1.242560738,0.593560146,-0.5481321017824085,-0.6090167851540216,0.774656745,0.987837477,0.924810138,0.896716919,0.006545805,0.002610744,0.804101233,0.999144621,5
-0.5475576541978301,-0.7335425327045767,-0.9818767727329476,-0.05575381318273712,1.179085981,0.529812869,-0.5511813780869768,-0.6090167851540216,0.768774704,0.990246255,0.954565765,0.920522021,0.006376528,0.002824235,0.847360792,0.999111231,5
-0.5474896069735434,-0.7395085875027289,-0.8680686306932333,-0.2301771629176972,1.278204865,0.622842561,-0.5531583814053233,-0.6089178112295399,0.76795362,0.991867955,0.958133577,0.883916241,0.006640421,0.002500459,0.781307921,0.998671586,5
-0.5471153472399671,-0.7512916621626244,-0.8496402398395235,-0.2572847756953716,1.294675651,0.635143414,-0.5547332823538365,-0.6083735077596751,0.777782453,0.993416279,0.965422626,0.878387996,0.006681219,0.002453472,0.771565472,0.998927029,5
-0.5468771819549639,-0.7460521526794694,-0.9151766204449395,-0.15929310437364982,1.236584342,0.588249946,-0.5534264496518787,-0.6080271740591623,0.777422678,0.992564158,0.962481026,0.898937892,0.006527867,0.00262948,0.808089334,0.999270617,5
-0.5468771819549639,-0.7563774793676068,-0.9350629637256113,-0.1296095830209056,1.219487497,0.572339727,-0.5538620605525313,-0.6080271740591623,0.757436087,0.992910658,0.968652763,0.905338253,0.006481717,0.002686045,0.819637353,0.999537503,5
-0.5468431583428206,-0.755767367596679,-0.8978937869493544,-0.1843574904145175,1.251421305,0.601209562,-0.5530243472820455,-0.607977699743299,0.799377378,0.992271361,0.968312622,0.893460596,0.006567797,0.002581672,0.798271837,0.998974383,5
-0.5467070638942474,-0.7323083371374336,-1.0771563433862523,0.10732323337489305,1.097822271,0.412639862,-0.549338408891908,-0.607779812596948,0.792881647,0.989457912,0.954486107,0.953929424,0.006151136,0.003141956,0.909981346,0.998997787,5
-0.5466390166699608,-0.6804255498997928,-0.8792261799801616,-0.20976718635326475,1.267149988,0.614171532,-0.5431728392211327,-0.6076808723961397,0.760023839,0.98466372,0.924773139,0.88767814,0.006610044,0.002531665,0.78797248,0.998479318,5
-0.5465029222213876,-0.7508678440622092,-1.0160331366175002,0.005023665583116583,1.148683989,0.492059713,-0.5501426136315744,-0.6074830021116256,0.771747522,0.990254351,0.965639328,0.932506056,0.006291942,0.00293475,0.869567545,0.998858317,5
-0.546434874997101,-0.7317634281511851,-0.9019683333139911,-0.17463151467657922,1.246804618,0.59725651,-0.5514159378027128,-0.6073840703417364,0.762167731,0.991316467,0.954372508,0.8948939,0.006556213,0.002593696,0.800835093,0.998484891,5
-0.5462647569363844,-0.7313442673925331,-0.996919792065662,-0.0260287956854918,1.164822494,0.512813722,-0.5496734942001024,-0.607136752720298,0.77739251,0.990070656,0.954255376,0.926067868,0.006335085,0.002874111,0.857601695,0.998953745,5
-0.5461967097120979,-0.7461965302741161,-0.8704381291214949,-0.22260600333992253,1.274881072,0.620271881,-0.5508798013096019,-0.6070378293813271,0.741234222,0.991079083,0.963087575,0.885103847,0.006628104,0.002509262,0.783408819,0.998753076,5
-0.5458904972028081,-0.737277720798346,-0.855667602096376,-0.24327840406158607,1.287705598,0.630024792,-0.550812784247963,-0.6065927122950902,0.790768244,0.991267077,0.958033354,0.880659632,0.006660742,0.002471353,0.775561388,0.998694741,5
-0.5457544027542348,-0.7600381499931708,-0.9049300449388671,-0.17205054949419285,1.244753887,0.595477935,-0.5522201425423792,-0.6063948993408218,0.79334591,0.992490882,0.971721592,0.896074865,0.006545803,0.002603274,0.802950163,0.999475336,5
-0.5451079541235121,-0.7306456661281121,-0.8707339309628852,-0.22036531808518867,1.274080442,0.619648047,-0.5508798013096019,-0.6054554370353045,0.78626943,0.991936348,0.95472202,0.88557823,0.00662169,0.002512212,0.784248802,0.99919606,5
-0.5449718596749389,-0.7179357804574192,-0.8712190049134209,-0.2198136040471312,1.273699645,0.619350705,-0.5476964908817559,-0.6052576847836494,0.764503076,0.989525158,0.947403672,0.885776434,0.006619851,0.002513764,0.78459989,0.999344602,5
-0.5446996707777924,-0.7651938273245951,-0.9775454299159796,-0.05133900653788695,1.179771555,0.530600992,-0.5510138354328796,-0.6048622156901964,0.772853417,0.992364162,0.97565549,0.920116421,0.006372101,0.002817303,0.846614228,0.998811385,5
-0.5445635763292191,-0.6714089362470033,-0.8597847969480497,-0.23237073160223834,1.282567183,0.626170383,-0.5467917605496312,-0.6046644954760316,0.762892331,0.989132176,0.921259702,0.882388351,0.006644193,0.002484626,0.778609202,0.998618611,5
-0.5444274818806459,-0.6728480548517097,-0.8240622866867869,-0.28621907343771014,1.315166051,0.649501559,-0.5470598287961866,-0.6044667870651526,0.797807735,0.98945035,0.922160738,0.871581247,0.006726214,0.002394319,0.759653869,0.99907098,5
-0.5443594346563594,-0.7568338988603613,-0.9782869961446391,-0.04837473587051127,1.178666693,0.529329606,-0.5502431392240327,-0.6043679379182643,0.783807227,0.992020778,0.970866111,0.920488789,0.006368664,0.002820344,0.847299611,0.998683831,5
-0.5442233402077861,-0.5584823705242854,-0.8947647060890969,-0.17731151655432661,1.250759021,0.60064676,-0.5440105524916184,-0.604170244683038,0.754858819,0.987211254,0.861718087,0.893402658,0.006561394,0.002578486,0.798168309,0.998316213,5
-0.5437129860256366,-0.7031161189681756,-0.8685935922545713,-0.21838464411141087,1.274443865,0.619931442,-0.5467247434879924,-0.603428993271142,0.80952173,0.989746876,0.939797076,0.885405179,0.006619321,0.002509351,0.78394233,0.999090493,5
-0.5435088443527767,-0.6278534760812567,-0.9832035678056377,-0.035801046705575705,1.173239508,0.522986632,-0.5413633785568833,-0.6031325351982126,0.75484068,0.985696054,0.898239962,0.922448595,0.00635299,0.00283744,0.85091141,0.998322884,5
-0.5434748207406334,-0.725680939808963,-1.00744185267383,5.7351337644610506e-05,1.153596736,0.498561992,-0.5470933373270062,-0.603083128329697,0.792200855,0.99022462,0.953046898,0.930679154,0.006296722,0.002914031,0.866163687,0.999203602,5
-0.5432026318434869,-0.6986450708758831,-0.9642119989898,-0.059345613701557456,1.187631818,0.539459114,-0.5451833510702986,-0.6026878919295947,0.767541499,0.988932743,0.937618578,0.916221393,0.006395392,0.002780025,0.839461641,0.996971355,5
-0.5429644665584838,-0.7523768227933576,-0.9028858276109002,-0.164541645231958,1.243493766,0.594378025,-0.5492713918302692,-0.6023420961216814,0.789232897,0.992348031,0.969259687,0.89641797,0.006536061,0.002603383,0.803565177,0.999228288,5
-0.5428964193341972,-0.6921061630409058,-0.9503796314609932,-0.08781677904393023,1.201291408,0.554118968,-0.5453844022552151,-0.6022433026188548,0.793785311,0.989331057,0.934121761,0.911769493,0.00642584,0.002739365,0.831323609,0.998661909,5
-0.5428283721099105,-0.7592184578429175,-0.9242361124037884,-0.130245004109844,1.22439299,0.577018274,-0.5496734942001024,-0.6021445124883957,0.759873812,0.992773793,0.973484312,0.903292479,0.006485968,0.002663595,0.815937302,0.999027913,5
-0.542318017927761,-0.7474866139424132,-0.9327524972365182,-0.11460674675997784,1.216313235,0.56926133,-0.5478305250050336,-0.6014036708191378,0.787475596,0.991715439,0.966826103,0.906227627,0.006463655,0.002689101,0.821248512,0.998895434,5
-0.542318017927761,-0.7487813549524723,-0.8236382223904765,-0.280912403792836,1.313700535,0.648507236,-0.5495059515460052,-0.6014036708191378,0.769002818,0.993042361,0.967600589,0.872182899,0.006715956,0.002397275,0.760703009,0.99933595,5
-0.5421478998670445,-0.7092358660445004,-0.9492216332612478,-0.08821052182813086,1.201899659,0.554751318,-0.5442786207381739,-0.6011567578817872,0.762532873,0.989047302,0.944485641,0.911659791,0.006424708,0.002737564,0.831123574,0.99892714,5
-0.5420458290306146,-0.7218991782975658,-0.820235183126252,-0.2794084826503209,1.314770186,0.649233451,-0.5474954396968393,-0.6010086165268747,0.750050519,0.991664218,0.951914229,0.8712561,0.006722376,0.002389384,0.759087191,0.998025207,5
-0.541433404012035,-0.73665363700213,-0.8986144315865592,-0.16059390439715462,1.244238712,0.595028909,-0.5476629823509365,-0.6001198999197287,0.750611445,0.992277683,0.961055212,0.895607558,0.00653801,0.002594755,0.802112897,0.998019919,5
-0.5413313331756051,-0.6856604020411845,-0.7882836335586163,-0.32788835235588504,1.344691818,0.668552642,-0.5449152828237431,-0.5999718007194084,0.750353578,0.990188237,0.931626043,0.862030634,0.006792398,0.002313629,0.743096814,0.999236206,5
-0.5408550026055988,-0.7460894114135715,-0.8531435889978924,-0.2252773015489746,1.283399581,0.626799537,-0.5482661359056862,-0.5992807537409165,0.776848444,0.993209646,0.96711071,0.881644307,0.006640038,0.002474708,0.777296684,0.997582238,5
-0.5404467192598792,-0.6752186418089772,-0.7921425157485956,-0.3150117639776124,1.338786872,0.664885964,-0.543507924529327,-0.5986885306165574,0.744859101,0.98977309,0.926399882,0.863465731,0.006778736,0.00232439,0.745573069,0.998163437,5
-0.5404126956477359,-0.7565963744304581,-0.9662639931548757,-0.05434253583432352,1.185412139,0.536990234,-0.5458870302175066,-0.598639184450655,0.750307876,0.991674894,0.973762446,0.917915316,0.006376544,0.002792387,0.842568527,0.99879096,5
-0.5402425775870193,-0.7509889349480419,-1.0129841339876364,0.019837061089780582,1.146199754,0.48870646,-0.5456189619709512,-0.5983924553073271,0.79265562,0.991596639,0.970515985,0.933772948,0.006267834,0.002939425,0.871931918,0.999408149,5
-0.5400044123020162,-0.7588738145524696,-0.9883898499204661,-0.017590328063854598,1.166256767,0.5145771,-0.5449152828237431,-0.5980470641835012,0.780422781,0.99122807,0.9754539,0.9254777,0.006323419,0.002861512,0.856508974,0.998909387,5
-0.5399363650777296,-0.700917853656132,-0.9266476719482034,-0.11511829650796325,1.219112015,0.571977701,-0.5432733648135909,-0.5979483870273499,0.771668742,0.989988018,0.941348652,0.905105284,0.006465574,0.002676599,0.819215575,0.998715551,5
-0.5396641761805832,-0.6892791565908837,-0.8601096363547635,-0.21133499877250964,1.276119976,0.621233664,-0.5430052965670354,-0.5975537053816837,0.742611231,0.98999015,0.934906809,0.88420191,0.006617715,0.002495132,0.781813018,0.99768721,5
-0.5395961289562965,-0.7206789547557108,-0.8921534509331989,-0.1654886625436558,1.248490709,0.598708345,-0.543977043960799,-0.5974550417150021,0.784826422,0.990808334,0.953047197,0.894216616,0.006543424,0.002580808,0.799623357,0.998322332,5
-0.5395621053441533,-0.5403885977757898,-0.8864870455652776,-0.1771609393123092,1.25436934,0.603697651,-0.5381800681290374,-0.5974057107247531,0.785659963,0.986289018,0.855833889,0.892445489,0.006556322,0.002565469,0.79645895,0.999053688,5
-0.53952808173201,-0.727110743730144,-0.990684335026782,-0.013355268492779895,1.164178147,0.512017418,-0.543742484245063,-0.5973563797345042,0.787361067,0.99067686,0.956868897,0.92642781,0.006315744,0.002869793,0.858268488,0.999177418,5
-0.5393579636712934,-0.7195984514667403,-1.0115412422629007,0.021761981417391604,1.146319811,0.488869547,-0.5430723136286744,-0.5971097382727285,0.774142524,0.990282474,0.952595276,0.933603332,0.006266781,0.002936797,0.871615182,0.999149751,5
-0.5388476094891438,-0.7147827600840005,-0.8763800021102349,-0.18283534506389504,1.260488493,0.608774618,-0.5431393306903132,-0.5963699133722401,0.792600324,0.990734578,0.950172221,0.889533554,0.006575928,0.002539722,0.791269944,0.99738666,5
-0.5388135858770005,-0.7307667570139453,-0.9091370644151708,-0.14004349710169925,1.23375797,0.585694708,-0.5439435354299795,-0.5963205958714608,0.776738749,0.991394698,0.959563622,0.899882169,0.006500218,0.002629361,0.809787918,0.999082298,5
-0.538541396979854,-0.7349956233345717,-0.8608411660000004,-0.2105094021896147,1.275548473,0.620790529,-0.5446807231080071,-0.5959260895888993,0.762454933,0.992189374,0.962271534,0.884819833,0.006610161,0.002499259,0.782906137,0.998634728,5
-0.5383712789191375,-0.6575952605785255,-0.7817887077629708,-0.3071706619243537,1.340990822,0.666262538,-0.540793733532953,-0.5956795425534108,0.792898526,0.9892636,0.918108307,0.861137253,0.006791494,0.002303746,0.741557369,0.994421625,5
-0.538303231694851,-0.7304966311917027,-0.9156884081164713,-0.1247805341324308,1.226588895,0.579082314,-0.5432733648135909,-0.5955809294722396,0.782721137,0.991266143,0.959790925,0.902160148,0.006482498,0.002648846,0.813892932,0.998312032,5
-0.537860924736988,-0.7405937481334626,-0.8757282453557663,-0.18381426916820398,1.261063051,0.609245374,-0.544211603676535,-0.5949400059903343,0.789953757,0.992352173,0.966117082,0.889676779,0.006572309,0.002539959,0.79152477,0.998162642,5
-0.5375887358398415,-0.6980303017631933,-1.021192867004493,0.04691838972029278,1.13591636,0.474331137,-0.5397214605467312,-0.5945456464057544,0.781371932,0.989033748,0.941437912,0.937586805,0.006235799,0.002972472,0.879069017,0.998548879,5
-0.5375887358398415,-0.7052910975714052,-0.8244584543624063,-0.2587916246978734,1.306466725,0.643527199,-0.5406596994096753,-0.5945456464057544,0.735981031,0.989769617,0.945614767,0.874061686,0.006689005,0.002408295,0.763983832,0.998119454,5
-0.537316546942695,-0.7507048371005106,-0.8619623696094266,-0.20619880871434124,1.273767271,0.61940354,-0.5450493169470209,-0.5941513306619508,0.775068653,0.99344035,0.972590418,0.885593935,0.006601191,0.002504613,0.784276618,0.998985888,5
-0.5370443580455486,-0.7542909902578705,-0.9341062461063984,-0.09325836332273335,1.209823955,0.562839014,-0.543742484245063,-0.5937570553865555,0.783499085,0.992621401,0.974962127,0.908558258,0.006433652,0.00270426,0.825478108,0.998683189,5
-0.5370103344334053,-0.7209863393120559,-1.0134281688939717,0.03979938140271532,1.140964206,0.481489818,-0.5416984638650777,-0.5937077749818174,0.778950669,0.991037711,0.955174904,0.935118396,0.006250833,0.002948384,0.874446414,0.997712058,5
-0.5369082635969754,-0.6532592753973544,-0.8138714892716574,-0.27619159027431345,1.31664203,0.650498099,-0.5395204093618147,-0.5935599354537868,0.751249798,0.989407173,0.916775805,0.871120149,0.00670979,0.002383422,0.758850313,0.999134217,5
-0.5357854843962463,-0.6664907833454816,-1.0548671520638464,0.10530043062575933,1.107539806,0.42984628,-0.537375863389371,-0.5919340867815168,0.781991614,0.988603536,0.924926014,0.950072544,0.006149475,0.003090615,0.902637838,0.999707336,5
-0.5357854843962463,-0.7263655690480949,-0.7960756455806192,-0.29448096379911337,1.330453953,0.659592776,-0.5424691600739245,-0.5919340867815168,0.737742529,0.992602251,0.959259756,0.866216202,0.006744791,0.002342359,0.750330508,0.99828019,5
-0.5355473191112432,-0.7271060863883808,-0.9299798584342374,-0.08691849428579994,1.20986694,0.562882138,-0.5415309212109805,-0.5915893026838224,0.799537097,0.992049353,0.959876385,0.907753865,0.006435554,0.002695493,0.82401708,0.996951023,5
-0.5354452482748132,-0.7474679845753619,-0.9209021066996027,-0.10543802779428046,1.218916458,0.571788927,-0.5421005662349109,-0.5914415491511601,0.748015237,0.992577813,0.972077749,0.904854826,0.006455914,0.002669642,0.818762256,0.998002789,5
-0.53530915382624,-0.7125472360378543,-0.9537894278212099,-0.056148108686525894,1.191251013,0.543431306,-0.5372418292660933,-0.5912445506236176,0.775392735,0.98886975,0.951525262,0.915630176,0.006379597,0.002766008,0.838378618,0.998719378,5
-0.5350709885412369,-0.7434719853428754,-0.9199016649121526,-0.11179830750034281,1.221121411,0.573908559,-0.5407602250021336,-0.5908998322870872,0.772712215,0.991815041,0.969966226,0.904665794,0.006456311,0.002667576,0.818420199,0.999390428,5
-0.5341863746255109,-0.7100881595870935,-0.8989419176585024,-0.12761596120231808,1.234694179,0.586544285,-0.537911999882482,-0.5896197271510355,0.815013639,0.990269124,0.950935749,0.898276377,0.006499971,0.002610544,0.806900449,0.996275288,5
-0.5341863746255109,-0.7142890818571433,-0.933558276854636,-0.08544702377645388,1.207916206,0.560917069,-0.5387497131529677,-0.5896197271510355,0.785942761,0.990925975,0.953382342,0.909403357,0.006420441,0.002708762,0.827014465,0.998964175,5
-0.5341183274012243,-0.7225651781696469,-0.9524103648978542,-0.053518129041384796,1.191136946,0.543307108,-0.5405256652863976,-0.5895212759434997,0.786282683,0.992374525,0.958281311,0.91560436,0.006376787,0.002764478,0.838331344,0.998567437,5
-0.5340502801769377,-0.7067395308596375,-0.9084939014561225,-0.12062183643505907,1.228556749,0.580916419,-0.5346951809238165,-0.589422828108331,0.802750913,0.987860675,0.949093903,0.90136771,0.006477332,0.002637448,0.812463748,0.998157821,5
-0.5340162565647945,-0.7130874876823395,-0.9623203803841748,-0.0326176304906487,1.181321541,0.53237349,-0.5366721842421629,-0.589373605033839,0.776440509,0.989431024,0.952809118,0.918921921,0.00635351,0.002794524,0.844417497,0.997528579,5
-0.5337100440555047,-0.6226139665981018,-0.996457651218772,0.025442392431149145,1.151745556,0.496131615,-0.531243802249415,-0.5889306260285303,0.7615728,0.985440734,0.902396242,0.930517655,0.006273579,0.002901307,0.865863106,0.997253985,5
-0.5337100440555047,-0.6540370514717428,-0.6527483488681756,-0.48728854395108345,1.462676393,0.729783588,-0.5386491875605094,-0.5889306260285303,0.739841584,0.991218529,0.919517812,0.826521334,0.007062947,0.002033209,0.683137515,0.999209117,5
-0.5336079732190747,-0.7212098917166706,-0.8429157732321079,-0.2230041434634973,1.287279496,0.629707813,-0.539319358176898,-0.5887829770392573,0.754848485,0.991824384,0.957869425,0.881033716,0.006625674,0.002462521,0.77622041,0.999212618,5
-0.5336079732190747,-0.7107774461679887,-0.8454129362556402,-0.21433599532577338,1.283559108,0.626919901,-0.5382470851906762,-0.5887829770392573,0.784517511,0.990982628,0.951769567,0.881796917,0.006619939,0.002468926,0.777565802,0.998051667,5
-0.5335739496069314,-0.7205997799457433,-0.9431904274544499,-0.0696612280324271,1.199455978,0.552200573,-0.5369402524887184,-0.5887337623956832,0.762073748,0.989985163,0.957536706,0.912768557,0.006395229,0.002738284,0.833146438,0.999322476,5
-0.5328254301397787,-0.6859817586228183,-1.0130411334370824,0.05014200130189585,1.138528498,0.478060848,-0.5355999112559411,-0.5876512071692435,0.806993309,0.989519373,0.93808032,0.936526869,0.006231157,0.002956851,0.877082576,0.998583507,5
-0.5326553120790621,-0.7229796815865362,-0.9633934405587197,-0.03187451787231597,1.180666473,0.531625954,-0.5367056927729824,-0.5874052165743752,0.763870731,0.990516808,0.959628611,0.919770657,0.006344251,0.002800776,0.845978062,0.998817935,5
-0.5326553120790621,-0.7371193711784106,-0.8839961478311645,-0.15824213360398873,1.249988222,0.599989949,-0.5395204093618147,-0.5874052165743752,0.782280335,0.992725728,0.968010077,0.894094124,0.006526445,0.002572701,0.799404302,0.999245962,5
-0.5326212884669189,-0.7009504550484714,-0.930279296381095,-0.08318917313788413,1.208714181,0.56172289,-0.5345946553313582,-0.5873560204788221,0.758745232,0.988893003,0.946811131,0.908896775,0.006420067,0.002702574,0.826093347,0.998510744,5
-0.532076910672626,-0.7342225046019459,-0.9136965052559066,-0.10946529809657106,1.223168162,0.575858932,-0.5371077951428156,-0.5865689689453386,0.753019324,0.991282228,0.966723308,0.903734773,0.006455356,0.002656219,0.816736541,0.999006134,5
-0.5317366745511929,-0.6985984974582552,-0.9430871375854085,-0.05717163437591403,1.196122384,0.548676341,-0.5365046415880658,-0.5860771479430533,0.755898513,0.991074503,0.946112555,0.913393992,0.006386237,0.002741936,0.834288584,0.997911251,5
-0.5316005801026197,-0.7436675936969134,-0.9476357528544521,-0.05606640607656187,1.193871306,0.546266826,-0.5388837472762454,-0.5858804377529232,0.781343299,0.993047816,0.97273462,0.914937116,0.006375125,0.00275571,0.837109926,0.99940152,5
-0.5314304620419031,-0.6711434677665233,-0.7841287409173495,-0.3014765425074572,1.338105088,0.664458168,-0.5346281638621776,-0.5856345651909134,0.770841914,0.989844762,0.930710256,0.864179974,0.006749114,0.002321899,0.746807028,0.999306283,5
-0.5313964384297599,-0.7236317094333288,-0.8698017302509493,-0.16681348034203586,1.258716132,0.607316084,-0.5370072695503573,-0.5855853927019321,0.736898059,0.991733347,0.960962633,0.890094096,0.006552533,0.002537071,0.7922675,0.997239883,5
-0.5311242495326134,-0.7265658347438955,-0.945174492876148,-0.05794299562669102,1.195433826,0.547941889,-0.537141303673635,-0.585192036396652,0.776222761,0.992050453,0.962901407,0.914298906,0.006378382,0.002749433,0.83594249,0.99931393,5
-0.5311242495326134,-0.6701793980216229,-0.8319509445274258,-0.22815208491724748,1.293731715,0.634457456,-0.534963249170372,-0.585192036396652,0.791835871,0.990344682,0.93039214,0.878555107,0.006637885,0.002439414,0.771859076,0.998578567,5
-0.5308860842476103,-0.7061433911139983,-0.9166905199485155,-0.10008709618720663,1.219257861,0.572118387,-0.5351307918244691,-0.5848478829316598,0.750460959,0.990660882,0.951110722,0.905120308,0.006442462,0.002667208,0.819242772,0.99886819,5
-0.530852060635467,-0.7297933725855189,-0.9144169867345332,-0.10368020636288226,1.221242962,0.574024846,-0.5366051671805241,-0.5847987205597805,0.749729708,0.991841924,0.96501972,0.904401028,0.006447499,0.002660818,0.81794122,0.998904958,5
-0.5306138953504639,-0.6927907922800383,-0.9716446705582183,-0.00855963361217818,1.17102144,0.520346322,-0.5308752084104013,-0.5844546058770139,0.754112554,0.987554384,0.943605844,0.92326373,0.006315184,0.002830537,0.852415915,0.998197312,5
-0.5305798717383206,-0.7274041562612006,-0.8615688987120284,-0.18574384654680257,1.267890865,0.614763614,-0.5362365733415103,-0.5844054485636855,0.753162139,0.991764862,0.963809252,0.887822216,0.006567196,0.002516887,0.788228287,0.999387444,5
-0.530409753677604,-0.7247122127222998,-0.8776197730587549,-0.15999181518506725,1.253296622,0.602795515,-0.5359685050949549,-0.5841596738003306,0.754005636,0.991687184,0.962345306,0.89288104,0.006529552,0.002559986,0.797236552,0.999173877,5
-0.5298653758833112,-0.6602033719656957,-0.9171840175433824,-0.09021511812721583,1.216309877,0.569258053,-0.5338239591225112,-0.5833733068574283,0.777489627,0.990432645,0.925726207,0.905641785,0.006436174,0.002670751,0.820187043,0.997601601,5
-0.5297292814347379,-0.7066556987079069,-1.0591233335507295,0.13543777027649417,1.098574839,0.414014566,-0.5324166008280952,-0.5831767416790962,0.78146372,0.989440059,0.952272156,0.95385538,0.006110525,0.003120243,0.909840086,0.999527426,5
-0.529627210598308,-0.6948307079721465,-0.878703510796853,-0.155048550900252,1.251392169,0.601184833,-0.5324501093589146,-0.5830293236969899,0.777634855,0.989545383,0.945508898,0.893494814,0.006523064,0.002564481,0.798332982,0.999027642,5
